household_id,redcap_event_name,redcap_repeat_instrument,redcap_repeat_instance,collection_date_1a,collection_time_1a,collector,femalea_unfed,femalea_bloodfed,femalea_hg,femalea_gravid,femalea_ud,femalea_total,femalea_total_archived,male_anopheles,femalec_unfed,femalec_bloodfed,femalec_hg,femalec_gravid,femalec_ud,femalec_total,femalec_archive,male_culicine,notes_1a,form_enterer,date_entered_1a,formchecker,date_checked_1a,ento_form_1a_immediately_processed_summary_complete
S13,may_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-05-18,,9,0,0,0,0,0,0,,2,1,0,3,5,0,9,,3,,3,2022-06-02,1,2022-06-02,2
S13,june_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-06-22,,7,0,0,0,0,0,0,,0,10,12,0,4,0,26,,12,,3,2022-07-06,1,2022-07-06,2
S13,june_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-06-15,,7,0,1,0,0,0,1,,0,4,5,3,3,0,15,,20,,3,2022-07-06,1,2022-07-06,2
S13,july_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-07-13,,6,0,0,0,0,0,0,,0,16,26,0,16,0,58,,25,,3,2022-07-19,1,2022-07-19,2
S13,july_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-07-20,,6,0,0,0,0,0,0,,0,3,0,1,1,0,5,,5,,3,2022-07-21,1,2022-07-21,2
S13,july_2022_arm_1,ento_form_1a_immediately_processed_summary,3,2022-07-27,,6,0,0,0,0,0,0,,0,0,0,2,4,0,6,,7,,4,2022-08-02,1,2022-08-02,2
S13,august_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-08-03,,5,0,0,0,0,0,0,,0,0,0,2,1,0,3,,1,,4,2022-08-04,1,2022-08-04,2
S13,august_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-08-24,,5,0,0,0,0,0,0,,0,1,0,0,0,0,1,,3,,3,2022-09-01,1,2022-09-01,2
S13,september_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-09-21,,4,0,0,0,0,0,0,,0,3,0,2,0,0,5,,5,,3,2022-09-23,1,2022-09-23,2
S13,september_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-09-14,,2,0,0,0,0,0,0,,0,1,0,0,2,0,3,,0,,3,2022-10-11,1,2022-10-11,2
S13,october_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-10-12,,9,0,0,0,0,0,0,,0,1,2,3,4,0,10,,10,,4,2022-10-19,1,2022-10-19,2
S13,october_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-10-19,,9,0,0,0,0,0,0,,0,3,0,0,1,0,4,,3,,4,2022-10-19,1,2022-10-19,2
S13,october_2022_arm_1,ento_form_1a_immediately_processed_summary,3,2022-10-26,,9,0,0,0,0,0,0,,0,2,4,5,8,0,19,,10,,10,2022-10-27,1,2022-10-27,2
S13,november_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-11-16,,8,1,0,0,0,0,1,,0,0,0,2,1,0,3,,2,,10,2022-11-16,1,2022-11-16,2
S13,november_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-11-23,,8,0,0,0,0,0,0,,0,1,1,5,4,0,11,,9,,12,2022-11-24,1,2022-11-24,2
S13,december_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-12-14,,3,0,0,0,0,0,0,,0,1,0,3,2,0,6,,16,,10,2022-12-14,1,2022-12-14,2
S13,december_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-12-21,,3,0,0,0,0,0,0,,0,5,0,7,8,1,21,,27,,10,2022-12-21,1,2022-12-21,2
S14,january_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-01-22,,9,0,0,0,0,0,0,,1,19,34,32,26,0,111,,142,,3,2020-04-09,1,2020-04-09,1
S14,january_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-01-29,,9,0,0,0,0,0,0,,0,10,46,30,18,1,105,,68,,3,2020-04-10,1,2020-04-10,1
S14,february_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-02-05,,4,0,1,0,0,0,1,,0,18,40,65,22,4,149,,123,,3,2020-04-27,1,2020-04-27,1
S14,february_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-02-19,,4,0,0,0,0,0,0,,0,11,29,70,14,4,128,,88,,3,2020-04-27,1,2020-04-27,1
S14,february_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-02-26,,4,0,0,0,0,0,0,,1,10,37,41,39,0,127,,110,,3,2020-04-27,1,2020-04-27,1
S14,march_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-03-04,,5,0,1,0,0,0,1,,0,4,3,29,13,0,49,,43,,3,2020-04-29,1,2020-04-29,1
S14,march_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-03-18,,8,1,1,0,2,0,4,,0,2,14,29,15,0,60,,36,,3,2020-04-30,1,2020-04-30,1
S14,june_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-06-03,,9,0,1,0,0,0,1,,0,66,130,85,72,2,355,,433,,3,2020-06-05,1,2020-06-05,1
S14,june_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-06-17,,9,0,1,0,0,0,1,,0,28,81,76,32,2,219,,67,,3,2020-06-26,1,2020-06-26,1
S14,june_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-06-24,,9,0,0,0,0,0,0,,0,28,84,106,76,1,295,,160,,3,2020-06-26,1,2020-06-26,1
S14,july_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-07-08,,7,0,0,0,0,0,0,,0,6,20,46,28,0,100,,26,,3,2020-08-04,1,2020-08-04,1
S14,july_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-07-22,,7,0,0,0,0,0,0,,0,6,8,24,16,0,54,,25,,3,2020-08-04,1,2020-08-04,1
S14,july_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-07-29,,7,0,0,0,0,0,0,,0,2,4,16,17,0,39,,40,,3,2020-08-05,1,2020-08-05,1
S14,august_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-08-05,,5,0,0,0,0,0,0,,0,2,6,17,15,0,40,,24,,3,2020-08-20,1,2020-08-20,2
S14,august_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-08-19,,5,0,0,0,1,0,1,,0,0,5,15,7,0,27,,26,,3,2020-08-20,1,2020-08-20,2
S14,august_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-08-26,,5,1,0,0,1,0,2,,0,0,0,3,6,0,9,,18,,3,2020-09-02,1,2020-09-02,2
S14,september_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-09-02,,8,0,0,0,0,0,0,,0,7,4,13,3,1,28,,17,,4,2020-09-14,1,2020-09-14,2
S14,september_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-09-16,,8,0,0,0,0,0,0,,0,1,2,6,0,1,10,,6,,3,2020-09-23,1,2020-09-23,2
S14,september_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-09-23,,8,0,0,0,0,0,0,,0,0,4,10,5,0,19,,7,,3,2020-09-23,1,2020-09-23,2
S14,october_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-10-07,,6,0,0,0,0,0,0,,0,1,8,20,5,0,34,,9,,3,2020-10-07,1,2020-10-07,2
S14,october_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-10-21,,6,0,1,0,0,0,1,,1,22,23,29,30,0,104,,42,,3,2020-10-21,1,2020-10-21,2
S14,october_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-10-28,,6,0,4,1,0,0,5,,0,3,18,26,8,0,55,,35,,3,2020-11-04,1,2020-11-04,2
S14,november_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-11-04,,3,0,0,0,0,0,0,,0,9,1,16,4,2,32,,22,,3,2020-11-04,1,2020-11-04,2
S14,november_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-11-18,,3,0,1,0,0,0,1,,0,13,1,13,3,1,31,,10,,5,2020-11-18,1,2020-11-18,2
S14,november_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-11-25,,3,0,0,0,0,0,0,,0,2,2,8,3,0,15,,0,,3,2020-11-30,1,2020-11-30,2
S14,december_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-12-02,,4,0,0,0,0,0,0,,0,1,9,3,3,0,16,,19,,3,2020-12-02,1,2020-12-02,2
S14,december_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-12-16,,4,0,3,0,0,0,3,,0,0,4,3,7,1,15,,29,,4,2020-12-16,1,2020-12-16,2
S14,january_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-01-06,,6,0,0,0,0,0,0,,0,4,8,6,6,0,24,,13,,3,2021-01-07,1,2021-01-07,2
S14,january_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-01-20,,6,0,0,0,0,0,0,,0,1,1,0,4,0,6,,4,,3,2021-02-02,1,2021-02-02,2
S14,january_2021_arm_1,ento_form_1a_immediately_processed_summary,3,2021-01-27,,6,0,0,0,0,0,0,,0,0,1,2,1,0,4,,4,,3,2021-02-03,1,2021-02-03,2
S14,feburary_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-02-17,,9,0,1,0,0,0,1,,0,0,3,3,2,0,8,,5,,3,2021-03-03,1,2021-03-03,2
S14,feburary_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-02-24,,9,0,1,0,0,0,1,,0,0,2,4,1,0,7,,14,,3,2021-03-03,1,2021-03-03,2
S14,march_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-03-17,,3,0,0,0,0,0,0,,0,0,0,4,1,0,5,,5,,4,2021-04-01,1,2021-04-01,2
S14,march_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-03-24,,4,0,2,0,0,0,2,,0,0,0,0,0,0,0,,8,,4,2021-04-01,1,2021-04-01,2
S14,march_2021_arm_1,ento_form_1a_immediately_processed_summary,3,2021-03-31,,4,0,0,0,0,0,0,,0,1,0,2,1,1,5,,7,,4,2021-04-01,1,2021-04-01,2
S14,april_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-04-28,,5,0,1,0,0,0,1,,0,1,2,2,1,0,6,,0,,5,2021-04-28,1,2021-04-28,2
S14,may_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-05-26,,7,0,9,1,2,0,12,,5,3,42,54,28,0,127,,32,,5,2021-06-09,1,2021-06-09,2
S14,may_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-05-19,,7,2,20,0,0,0,22,,2,13,0,72,24,0,109,,42,,5,2021-06-24,1,2021-06-24,2
S14,june_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-06-16,,3,1,3,0,1,0,5,,0,6,21,59,60,1,147,,42,,4,2021-07-01,1,2021-07-01,2
S14,june_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-06-23,,2,0,1,0,1,0,2,,0,9,104,19,37,0,169,,65,,4,2021-07-01,1,2021-07-01,2
S14,june_2021_arm_1,ento_form_1a_immediately_processed_summary,3,2021-06-30,,2,0,1,0,1,0,2,,1,5,22,10,21,0,58,,42,,4,2021-07-01,1,2021-07-01,2
S14,july_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-07-21,,6,0,0,0,0,0,0,,0,5,7,7,13,0,32,,40,,6,2021-07-22,1,2021-07-22,2
S14,july_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-07-28,,6,0,1,0,0,0,1,,0,4,11,8,8,0,31,,59,,6,2021-08-04,1,2021-08-04,2
S14,august_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-08-18,,4,0,0,0,0,0,0,,1,0,3,2,3,0,8,,19,,6,2021-08-19,1,2021-08-19,2
S14,august_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-08-25,,5,0,0,1,0,0,1,,0,0,0,4,1,0,5,,12,,6,2021-09-01,1,2021-09-01,2
S14,september_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-09-01,,9,0,0,0,0,0,0,,1,0,1,0,3,0,4,,10,,3,2021-10-06,1,2021-10-06,2
S14,september_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-09-22,,9,0,0,0,0,0,0,,0,0,2,3,1,0,6,,3,,3,2021-10-06,1,2021-10-06,2
S14,september_2021_arm_1,ento_form_1a_immediately_processed_summary,3,2021-09-29,,4,0,0,0,0,0,0,,0,2,2,1,2,0,7,,3,,3,2021-10-06,1,2021-10-06,2
S14,october_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-10-27,,3,0,0,0,0,0,0,,0,6,0,5,5,0,16,,5,,3,2021-10-27,1,2021-10-27,2
S14,november_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-11-24,,2,0,0,0,0,0,0,,0,11,6,0,10,0,27,,60,,3,2021-11-29,1,2021-11-29,2
S14,november_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-11-17,,2,0,0,0,0,0,0,,0,8,10,9,4,1,32,,33,,3,2021-11-29,1,2021-11-29,2
S14,december_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-12-15,,3,0,0,0,0,0,0,,0,4,5,7,6,0,22,,14,,3,2021-12-21,1,2021-12-21,2
S14,january_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-01-26,,2,0,0,0,0,0,0,,0,1,5,11,0,0,17,,18,,3,2022-01-31,1,2022-01-31,2
S14,january_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-01-19,,2,0,0,0,0,0,0,,0,4,11,10,4,1,30,,17,,3,2022-01-31,1,2022-01-31,2
S14,february_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-02-16,,6,0,0,0,0,0,0,,0,3,2,5,4,0,14,,10,,3,2022-02-17,1,2022-02-17,2
S14,february_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-02-23,,6,0,0,0,0,0,0,,0,0,10,3,8,0,21,,9,,3,2022-02-23,1,2022-02-23,2
S14,march_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-03-23,,9,0,0,0,0,0,0,,0,1,0,5,2,0,8,,5,,3,2022-03-28,1,2022-03-28,2
S14,march_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-03-16,,9,0,0,0,0,0,0,,0,0,2,3,5,0,10,,5,,3,2022-03-28,1,2022-03-28,2
S14,april_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-04-28,,8,0,0,0,0,0,0,,0,0,1,2,0,0,3,,4,,3,2022-05-04,1,2022-05-04,2
S14,april_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-04-08,,8,0,0,0,0,0,0,,0,0,2,5,2,0,9,,5,,3,2022-05-04,1,2022-05-04,2
S14,april_2022_arm_1,ento_form_1a_immediately_processed_summary,3,2022-04-01,,8,0,0,0,0,0,0,,0,0,0,1,1,0,2,,5,,3,2022-05-04,1,2022-05-04,2
S14,may_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-05-25,,7,0,0,0,0,0,0,,0,2,7,6,12,0,27,,7,,3,2022-06-02,1,2022-06-02,2
S14,may_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-05-18,,7,1,1,0,0,0,2,,1,0,5,1,4,0,10,,5,,3,2022-06-02,1,2022-06-02,2
S14,june_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-06-22,,4,0,0,0,0,0,0,0,0,25,34,51,34,0,144,0,17,,2,2022-07-06,1,2022-07-06,2
S14,june_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-06-15,,4,0,0,0,0,0,0,,0,36,65,63,10,2,176,,44,,3,2022-07-06,1,2022-07-06,2
S14,july_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-07-13,,2,0,0,0,0,0,0,,0,5,78,45,40,0,168,,40,,3,2022-07-19,1,2022-07-19,2
S14,july_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-07-20,,2,0,0,0,0,0,0,,0,12,16,81,47,0,156,,47,,3,2022-07-21,1,2022-07-21,2
S14,july_2022_arm_1,ento_form_1a_immediately_processed_summary,3,2022-07-27,,5,0,0,0,0,0,0,,0,10,26,21,38,0,95,,69,,4,2022-08-02,1,2022-08-02,2
S14,august_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-08-03,,9,0,0,0,0,0,0,,0,5,7,13,15,0,40,,23,,4,2022-08-04,1,2022-08-04,2
S14,august_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-08-24,,9,0,0,0,0,0,0,,0,2,5,6,0,0,13,,2,,3,2022-09-01,1,2022-09-01,2
S14,september_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-09-21,,8,0,0,0,0,0,0,,0,6,6,24,11,0,47,,35,,3,2022-09-23,1,2022-09-23,2
S14,september_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-09-14,,8,0,0,0,0,0,0,,0,2,2,20,5,0,29,,9,,3,2022-10-11,1,2022-10-11,2
S14,october_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-10-12,,4,0,0,0,0,0,0,,0,10,7,8,7,0,32,,26,,4,2022-10-19,1,2022-10-19,2
S14,october_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-10-19,,4,0,0,0,0,0,0,,0,11,3,11,8,0,33,,28,,4,2022-10-19,1,2022-10-19,2
S14,october_2022_arm_1,ento_form_1a_immediately_processed_summary,3,2022-10-26,,4,0,0,0,0,0,0,,0,12,9,7,17,1,46,,36,,10,2022-10-27,1,2022-10-27,2
S14,november_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-11-16,,7,0,0,0,0,0,0,,0,6,12,44,6,0,68,,18,,10,2022-11-16,1,2022-11-16,2
S14,november_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-11-23,,2,0,1,0,0,0,1,,0,10,18,9,41,0,78,,40,,12,2022-11-24,1,2022-11-24,2
S14,december_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-12-14,,5,0,0,0,0,0,0,,0,19,42,36,30,0,127,,80,,10,2022-12-14,1,2022-12-14,2
S14,december_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-12-21,,2,0,0,0,0,0,0,,0,5,32,12,20,0,69,,55,,10,2022-12-21,1,2022-12-21,2
S15,january_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-01-22,,4,0,0,1,0,0,1,,0,28,22,83,37,0,170,,158,,3,2020-04-10,1,2020-04-10,1
S15,january_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-01-29,,4,0,0,0,0,0,0,,0,2,9,126,24,0,161,,19,,3,2020-04-10,1,2020-04-10,1
S15,february_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-02-05,,5,1,0,0,0,0,1,,0,9,0,75,20,0,104,,44,,3,2020-04-27,1,2020-04-27,1
S15,february_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-02-19,,5,0,0,0,0,0,0,,0,7,0,67,13,0,87,,111,,3,2020-04-27,1,2020-04-27,1
S15,february_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-02-26,,5,0,0,0,0,0,0,,0,8,18,94,60,1,181,,200,,3,2020-04-27,1,2020-04-27,1
S15,march_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-03-04,,3,0,0,0,0,0,0,,0,11,0,44,26,4,85,,99,,3,2020-04-30,1,2020-04-30,1
S15,march_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-03-18,,3,0,0,0,0,0,0,,0,5,1,37,14,0,57,,34,,3,2020-04-30,1,2020-04-30,1
S15,june_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-06-03,,4,0,0,0,0,0,0,,0,20,47,94,56,2,219,,87,,3,2020-06-05,1,2020-06-05,1
S15,june_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-06-17,,4,0,0,0,0,0,0,,0,13,15,7,5,0,40,,17,,3,2020-06-18,1,2020-06-18,1
S15,june_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-06-24,,4,0,0,0,0,0,0,,0,19,26,20,13,0,78,,54,,3,2020-06-26,1,2020-06-26,1
S15,july_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-07-08,,3,0,0,0,0,0,0,,0,0,2,20,2,0,24,,4,,3,2020-08-04,1,2020-08-04,1
S15,july_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-07-22,,3,0,0,0,0,0,0,,0,1,0,3,1,0,5,,1,,3,2020-08-05,1,2020-08-05,1
S15,july_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-07-29,,3,0,0,0,0,0,0,,0,2,0,3,1,0,6,,2,,3,2020-08-05,1,2020-08-05,1
S15,august_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-08-05,,8,0,0,0,0,0,0,,0,0,0,1,0,0,1,,1,,3,2020-08-20,1,2020-08-20,2
S15,august_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-08-19,,8,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,3,2020-08-20,1,2020-08-20,2
S15,september_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-09-02,,9,0,0,0,0,0,0,,0,0,1,1,1,0,3,,0,,4,2020-09-14,1,2020-09-14,2
S15,september_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-09-16,,9,0,0,0,0,0,0,,0,1,2,3,1,0,7,,5,,3,2020-09-23,1,2020-09-23,2
S15,september_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-09-23,,9,0,0,0,0,0,0,,0,0,0,1,0,0,1,,0,,3,2020-09-23,1,2020-09-23,2
S15,october_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-10-07,,2,0,0,0,0,0,0,,0,0,4,1,2,0,7,,0,,3,2020-10-07,1,2020-10-07,2
S15,october_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-10-21,,7,0,0,0,0,0,0,,0,0,0,0,0,0,0,,1,,3,2020-10-21,1,2020-10-21,2
S15,october_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-10-28,,7,0,0,0,0,0,0,,0,0,0,1,1,0,2,,22,,3,2020-11-04,1,2020-11-04,2
S15,november_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-11-04,,6,0,0,0,0,0,0,,0,3,1,0,0,0,4,,9,,3,2020-11-04,1,2020-11-04,2
S15,november_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-11-25,,6,0,0,0,0,0,0,,0,0,2,0,0,0,2,,2,,3,2020-11-30,1,2020-11-30,2
S15,december_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-12-02,,5,0,0,0,0,0,0,,0,1,3,1,0,0,5,,0,,3,2020-12-02,1,2020-12-02,2
S15,december_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-12-16,,5,0,0,0,0,0,0,,0,0,0,0,1,0,1,,0,,4,2020-12-16,1,2020-12-16,2
S16,january_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-01-22,,3,0,0,0,0,0,0,,0,10,1,5,4,1,21,,42,,3,2020-04-09,1,2020-04-09,1
S16,january_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-01-29,,3,0,0,0,0,0,0,,0,2,0,4,3,0,9,,5,,3,2020-04-10,1,2020-04-10,1
S16,february_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-02-05,,7,0,1,0,0,0,1,,0,16,3,37,20,0,76,,43,,3,2020-04-27,1,2020-04-27,1
S16,february_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-02-19,,7,0,0,0,0,0,0,,0,23,9,76,48,0,156,,163,,3,2020-04-27,1,2020-04-27,1
S16,february_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-02-26,,7,0,0,0,0,0,0,,0,14,3,50,48,0,115,,141,,3,2020-04-27,1,2020-04-27,1
S16,march_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-03-04,,9,1,0,1,0,0,2,,0,5,16,12,4,0,37,,34,,3,2020-04-29,1,2020-04-29,1
S16,march_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-03-18,,9,0,0,0,0,0,0,,0,2,8,10,2,0,22,,11,,3,2020-04-30,1,2020-04-30,1
S16,june_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-06-03,,3,0,1,1,0,0,2,,0,43,3,78,31,5,160,,63,,3,2020-06-05,1,2020-06-05,1
S16,june_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-06-17,,3,0,0,0,0,0,0,,0,8,3,18,5,4,38,,10,,3,2020-06-26,1,2020-06-26,1
S16,june_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-06-24,,3,0,0,0,0,0,0,,0,3,3,61,11,5,83,,23,,3,2020-06-26,1,2020-06-26,1
S16,july_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-07-08,,5,0,2,0,1,0,3,,1,4,27,46,20,1,98,,43,,3,2020-08-04,1,2020-08-04,1
S16,july_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-07-22,,5,0,1,0,0,0,1,,0,5,9,22,9,0,45,,28,,3,2020-08-05,1,2020-08-05,1
S16,july_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-07-29,,5,0,0,0,1,0,1,,0,12,8,9,10,0,39,,34,,3,2020-08-05,1,2020-08-05,1
S16,august_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-08-05,,9,0,0,0,0,0,0,,0,2,8,4,6,0,20,,18,,3,2020-08-20,1,2020-08-20,2
S16,august_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-08-19,,9,0,0,0,0,0,0,,0,2,4,1,6,0,13,,8,,3,2020-08-20,1,2020-08-20,2
S16,august_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-08-26,,9,0,0,0,0,0,0,,1,1,0,1,3,0,5,,5,,3,2020-09-02,1,2020-09-02,2
S16,september_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-09-02,,6,0,0,0,0,0,0,,0,2,8,11,6,0,27,,15,,4,2020-09-14,1,2020-09-14,2
S16,september_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-09-16,,6,0,0,0,0,0,0,,0,1,3,7,1,0,12,,3,,3,2020-09-23,1,2020-09-23,2
S16,september_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-09-23,,6,0,0,0,0,0,0,,0,2,1,4,10,0,17,,11,,3,2020-09-23,1,2020-09-23,2
S16,october_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-10-07,,4,0,0,0,0,0,0,,0,4,10,5,6,1,26,,25,,3,2020-10-07,1,2020-10-07,2
S16,october_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-10-21,,4,0,0,1,0,0,1,,0,17,13,22,14,0,66,,51,,3,2020-10-21,1,2020-10-21,2
S16,october_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-10-28,,4,0,0,0,0,0,0,,0,9,27,19,17,0,72,,73,,3,2020-11-04,1,2020-11-04,2
S16,november_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-11-04,,8,0,1,0,0,0,1,,0,2,7,21,9,0,39,,24,,3,2020-11-04,1,2020-11-04,2
S16,november_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-11-18,,8,0,0,0,0,0,0,,0,4,2,13,6,0,25,,33,,5,2020-11-18,1,2020-11-18,2
S16,november_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-11-25,,8,0,0,0,0,0,0,,0,0,5,16,8,0,29,,18,,3,2020-11-30,1,2020-11-30,2
